ID,ID_Recurso,ID_Base_Recurso,ID_FutBin,ID_FutWiz,Primeiro_Nome,Sobrenome,Nome,Nome_Comun,Altura,Peso,Genero,Data_Nascimento,Idade,ID_Liga,ID_Nacionalidade,ID_Clube,Raridade,Estilo_Jogo,Estilo_Jogo_Plus,Posição,Posição_Alternativa,Movimento_Habilidade,Pé_Ruim,Pé_Bom,Taxa_Trabalho_Ataque,Taxa_Trabalho_Defesa,Estatistica_Total,Estatistica_Total_EmJogo,Cor,Overall,Classificação_Média,Velocidade,Chute,Passe,Drible,Defesa,Fisico,Atributo_Ritmo,Atributo_Chute,Atributo_Passe,Atributo_Drible,Atributo_Defesa,Atributo_Fisico,Atributo_de_Goleiro
3188,0,0,0,0,Madison,Hammond,Madison Hammond,None,173.0,0,female,1997-11-15,26,2221,95,116311,1,None,None,RB,None,2,3.0,right,medium,medium,382.0,1802.0,silver,73,63.0,69,51,62,66,73,61,0,0,0,0,0,0,0
3189,0,0,0,0,Grant,Hanley,Grant Hanley,None,187.0,81,male,1991-11-20,32,14,42,1792,1,None,None,CB,None,2,3.0,right,medium,high,331.0,1546.0,silver,73,55.0,53,30,47,49,74,78,0,0,0,0,0,0,0
3190,0,0,0,0,Ridgeciano,Haps,Ridgeciano Haps,None,175.0,66,male,1993-12-06,30,31,92,110556,1,None,None,LWB,None,3,3.0,left,medium,medium,421.0,1963.0,silver,73,70.0,85,63,65,73,65,70,0,0,0,0,0,0,0
3191,0,0,0,0,Makoto,Hasebe,Makoto Hasebe,None,180.0,72,male,1984-01-18,40,19,163,1824,1,None,None,CB,None,3,3.0,right,medium,medium,379.0,1889.0,silver,73,63.0,50,51,72,70,77,59,0,0,0,0,0,0,0
3192,0,0,0,0,Gabriel,Hauche,Gabriel Hauche,None,169.0,71,male,1986-11-27,37,1003,52,101085,53,None,None,RW,None,4,3.0,right,high,medium,407.0,1946.0,silver,73,67.0,77,71,70,74,43,72,0,0,0,0,0,0,0
3193,0,0,0,0,Shania,Hayles,Shania Hayles,None,165.0,0,female,1999-12-22,24,2216,82,1919,1,None,None,ST,None,4,3.0,left,high,medium,390.0,1816.0,silver,73,65.0,77,70,59,74,42,68,0,0,0,0,0,0,0
3194,0,0,0,0,Rhys,Healey,Rhys Healey,None,180.0,72,male,1994-06-12,29,14,14,1795,1,None,None,ST,None,3,3.0,right,high,high,371.0,1804.0,silver,73,61.0,74,75,61,71,30,60,0,0,0,0,0,0,0
3195,0,0,0,0,Janina,Hechler,Janina Hechler,None,174.0,0,female,1999-01-28,25,2215,21,1824,1,None,None,LB,None,3,3.0,left,low,low,400.0,1908.0,silver,73,66.0,77,47,67,66,71,72,0,0,0,0,0,0,0
3196,0,0,0,0,Silvan,Hefti,Silvan Hefti,None,183.0,80,male,1997-10-25,26,31,47,110556,1,None,None,RWB,None,2,3.0,right,high,high,402.0,1879.0,silver,73,67.0,78,49,63,65,67,80,0,0,0,0,0,0,0
3197,0,0,0,0,Jack,Hendry,Jack Hendry,None,194.0,88,male,1995-07-05,28,350,42,112096,1,None,None,CB,None,2,2.0,right,medium,medium,391.0,1791.0,silver,73,65.0,69,56,54,61,70,81,0,0,0,0,0,0,0
3198,0,0,0,0,Wayne,Hennessey,Wayne Hennessey,None,198.0,90,male,1987-01-24,37,13,50,14,1,None,None,GK,None,1,3.0,right,medium,medium,406.0,874.0,silver,73,67.0,73,74,75,70,40,74,0,0,0,0,0,0,0
3199,0,0,0,0,Christophe,Hérelle,Christophe Hérelle,None,188.0,79,male,1992-08-22,31,16,18,378,1,None,None,CB,None,2,2.0,right,low,medium,366.0,1748.0,silver,73,61.0,50,48,61,61,73,73,0,0,0,0,0,0,0
3200,0,0,0,0,Junior,Hernández,Junior Hernández,None,172.0,69,male,1999-05-04,24,1014,56,111722,52,None,None,LB,None,3,3.0,left,medium,medium,399.0,1870.0,silver,73,66.0,83,59,65,68,69,55,0,0,0,0,0,0,0
3201,0,0,0,0,Mees,Hilgers,Mees Hilgers,None,186.0,78,male,2001-05-13,22,10,34,1908,1,None,None,CB,None,2,3.0,right,high,medium,373.0,1710.0,silver,73,62.0,69,43,53,59,74,75,0,0,0,0,0,0,0
3202,0,0,0,0,Casper,Højer,Casper Højer,None,184.0,75,male,1994-11-20,29,319,13,267,1,None,None,LWB,None,3,2.0,left,high,low,428.0,2048.0,silver,73,71.0,74,69,75,70,67,73,0,0,0,0,0,0,0
3203,0,0,0,0,Fabian,Holland,Fabian Holland,None,172.0,74,male,1990-11-07,33,19,21,110502,1,None,None,LWB,None,3,2.0,left,medium,high,391.0,1903.0,silver,73,65.0,64,48,66,71,72,70,0,0,0,0,0,0,0
3204,0,0,0,0,Hyeon Seok,Hong,Hyeon Seok Hong,Hong Hyeon Seok,177.0,69,male,1999-06-16,24,4,167,674,1,None,None,CAM,None,3,3.0,left,medium,medium,417.0,2012.0,silver,73,69.0,68,69,72,76,64,68,0,0,0,0,0,0,0
3205,0,0,0,0,Osmar,Ibañez Barba,Osmar Ibañez Barba,Osmar,192.0,86,male,1988-05-06,35,83,45,982,1,None,None,CB,None,2,3.0,left,medium,high,372.0,1823.0,silver,73,62.0,34,60,67,56,73,82,0,0,0,0,0,0,0
3206,0,0,0,0,Andrés,Ibargüen,Andrés Ibargüen,None,168.0,69,male,1992-07-05,31,1003,56,101103,53,None,None,LM,None,3,3.0,right,high,medium,382.0,1804.0,silver,73,63.0,91,65,69,76,37,44,0,0,0,0,0,0,0
3207,0,0,0,0,Roberto,Insigne,Roberto Insigne,None,172.0,0,male,1994-11-05,29,32,27,1843,1,None,None,RW,None,3,2.0,left,high,medium,367.0,1799.0,silver,73,61.0,82,67,71,75,27,45,0,0,0,0,0,0,0
3208,0,0,0,0,Mikael,Ishak,Mikael Ishak,None,184.0,81,male,1993-03-31,30,66,46,873,1,None,None,ST,None,3,5.0,right,medium,high,386.0,1812.0,silver,73,64.0,72,73,57,65,38,81,0,0,0,0,0,0,0
3209,0,0,0,0,Cedric,Itten,Cedric Itten,None,190.0,84,male,1996-12-27,27,189,47,900,1,None,None,ST,None,3,3.0,right,high,medium,390.0,1853.0,silver,73,65.0,70,75,62,67,36,80,0,0,0,0,0,0,0
3210,0,0,0,0,Alireza,Jahanbakhsh,Alireza Jahanbakhsh,None,181.0,78,male,1993-11-08,30,10,161,246,1,None,None,RW,None,3,4.0,right,high,high,411.0,1999.0,silver,73,68.0,72,75,69,74,47,74,0,0,0,0,0,0,0
3211,0,0,0,0,Ismail,Jakobs,Ismail Jakobs,None,184.0,75,male,1999-08-17,24,16,136,69,1,None,None,LB,None,3,3.0,left,medium,medium,413.0,1872.0,silver,73,68.0,85,59,61,73,66,69,0,0,0,0,0,0,0
3212,0,0,0,0,Angharad,James,Angharad James,None,162.0,0,female,1994-01-06,30,2216,50,18,1,None,None,CM,None,2,3.0,right,high,medium,403.0,1940.0,silver,73,67.0,61,64,76,69,68,65,0,0,0,0,0,0,0
3213,0,0,0,0,Jakub,Jankto,Jakub Jankto,None,184.0,74,male,1996-01-19,28,31,12,1842,0,None,None,LM,None,3,3.0,left,medium,medium,416.0,2002.0,silver,73,69.0,73,70,70,74,66,63,0,0,0,0,0,0,0
3214,0,0,0,0,Tin,Jedvaj,Tin Jedvaj,None,185.0,0,male,1995-11-28,28,63,10,1884,1,None,None,CB,None,2,3.0,right,medium,medium,391.0,1802.0,silver,73,65.0,70,51,57,64,74,75,0,0,0,0,0,0,0
3215,0,0,0,0,Václav,Jemelka,Václav Jemelka,None,187.0,0,male,1995-06-23,28,319,12,110468,1,None,None,CB,None,2,2.0,left,high,medium,395.0,1842.0,silver,73,65.0,66,49,63,67,73,77,0,0,0,0,0,0,0
3216,0,0,0,0,Katie,Johnson,Katie Johnson,None,173.0,0,female,1994-09-14,29,2221,83,116311,1,None,None,CAM,None,3,3.0,right,medium,medium,394.0,1901.0,silver,73,65.0,71,72,72,72,47,60,0,0,0,0,0,0,0
3217,0,0,0,0,Isaiah,Jones,Isaiah Jones,None,176.0,71,male,1999-06-26,24,14,14,12,1,None,None,RWB,None,3,4.0,right,high,medium,401.0,1830.0,silver,73,66.0,85,55,65,73,64,59,0,0,0,0,0,0,0
3218,0,0,0,0,Lisa,Josten,Lisa Josten,None,160.0,0,female,1993-07-01,30,2215,21,38,1,None,None,ST,None,2,4.0,left,high,medium,405.0,1918.0,silver,73,67.0,72,71,71,70,52,69,0,0,0,0,0,0,0
3219,0,0,0,0,João,Pedro,João Pedro,João Pedro,182.0,70,male,2001-09-26,22,13,54,1808,1,None,None,ST,None,3,4.0,right,high,medium,370.0,1765.0,silver,73,61.0,77,70,62,76,25,60,0,0,0,0,0,0,0
3220,0,0,0,0,David,Jurásek,David Jurásek,None,183.0,76,male,2000-07-08,23,308,12,234,1,None,None,LB,None,4,2.0,left,high,medium,432.0,2044.0,silver,73,72.0,84,61,71,72,67,77,0,0,0,0,0,0,0
3221,0,0,0,0,Issa,Kabore,Issa Kabore,None,180.0,70,male,2001-12-05,22,13,101,1923,1,None,None,RWB,None,2,3.0,right,high,medium,400.0,1811.0,silver,73,66.0,87,39,63,72,65,74,0,0,0,0,0,0,0
3222,0,0,0,0,Tino,Kadewere,Tino Kadewere,None,183.0,0,male,1996-05-01,27,16,148,66,1,None,None,ST,None,3,3.0,right,high,medium,393.0,1889.0,silver,73,65.0,74,73,67,74,38,67,0,0,0,0,0,0,0
3223,0,0,0,0,Gédéon,Kalulu,Gédéon Kalulu,None,176.0,74,male,1997-08-29,26,16,110,217,1,None,None,RB,None,2,3.0,right,medium,medium,395.0,1805.0,silver,73,65.0,81,40,57,69,72,76,0,0,0,0,0,0,0
3224,0,0,0,0,Glen,Kamara,Glen Kamara,None,183.0,73,male,1995-10-28,28,50,17,86,1,None,None,CM,None,3,4.0,right,medium,medium,422.0,1990.0,silver,73,70.0,75,61,68,76,69,73,0,0,0,0,0,0,0
3225,0,0,0,0,Thomas,Kaminski,Thomas Kaminski,None,190.0,70,male,1992-10-23,31,13,7,1923,1,None,None,GK,None,1,3.0,right,medium,medium,403.0,918.0,silver,73,67.0,72,75,69,74,46,67,0,0,0,0,0,0,0
3226,0,0,0,0,Fatoumata,Kanteh i Cham,Fatoumata Kanteh i Cham,Kanteh,168.0,0,female,1997-02-07,27,2222,45,483,1,None,None,ST,None,4,3.0,left,medium,medium,386.0,1821.0,silver,73,64.0,73,73,65,74,33,68,0,0,0,0,0,0,0
3227,0,0,0,0,Ercan,Kara,Ercan Kara,None,192.0,89,male,1996-03-01,27,39,4,112606,1,None,None,ST,None,2,3.0,right,medium,medium,376.0,1758.0,silver,73,62.0,75,74,51,62,28,86,0,0,0,0,0,0,0
3228,0,0,0,0,Yann,Karamoh,Yann Karamoh,None,185.0,77,male,1998-07-08,25,31,18,54,1,None,None,CF,None,4,4.0,right,high,medium,380.0,1814.0,silver,73,63.0,77,68,68,76,31,60,0,0,0,0,0,0,0
3229,0,0,0,0,Oleksandr,Karavaev,Oleksandr Karavaev,None,175.0,71,male,1992-02-06,32,332,49,101047,0,None,None,RB,None,3,4.0,right,high,medium,402.0,1873.0,silver,73,67.0,77,55,70,71,65,64,0,0,0,0,0,0,0
3230,0,0,0,0,Atakan,Karazor,Atakan Karazor,None,191.0,76,male,1996-10-13,27,19,21,36,1,None,None,CDM,None,2,3.0,right,low,medium,358.0,1666.0,silver,73,59.0,51,36,61,62,76,72,0,0,0,0,0,0,0
3231,0,0,0,0,Michał,Karbownik,Michał Karbownik,None,175.0,65,male,2001-03-13,22,20,37,166,0,None,None,LB,None,2,4.0,right,high,high,398.0,1850.0,silver,73,66.0,79,45,69,74,68,63,0,0,0,0,0,0,0
3232,0,0,0,0,Isa,Kardinaal,Isa Kardinaal,None,168.0,0,female,2005-03-31,18,2229,34,245,1,None,None,CB,None,2,2.0,right,low,medium,368.0,1672.0,silver,73,61.0,67,50,49,58,73,71,0,0,0,0,0,0,0
3233,0,0,0,0,Jesper,Karlström,Jesper Karlström,None,182.0,81,male,1995-06-21,28,66,46,873,1,None,None,CDM,None,2,3.0,right,medium,high,406.0,1926.0,silver,73,67.0,67,54,65,67,70,83,0,0,0,0,0,0,0
3234,0,0,0,0,Sarah,Kassi,Sarah Kassi,None,167.0,0,female,2003-09-09,20,2218,129,116036,0,None,None,CDM,None,2,3.0,right,low,medium,379.0,1822.0,silver,73,63.0,50,57,66,69,69,68,0,0,0,0,0,0,0
3235,0,0,0,0,Missy Bo,Kearns,Missy Bo Kearns,None,167.0,0,female,2001-04-14,22,2216,14,9,1,None,None,CM,None,3,3.0,right,medium,medium,422.0,1988.0,silver,73,70.0,76,68,76,75,60,67,0,0,0,0,0,0,0
3236,0,0,0,0,Tomasz,Kędziora,Tomasz Kędziora,None,183.0,77,male,1994-11-06,29,63,37,393,1,None,None,RB,None,2,3.0,right,high,medium,397.0,1846.0,silver,73,66.0,77,46,66,64,71,73,0,0,0,0,0,0,0
3237,0,0,0,0,Caoimhin,Kelleher,Caoimhin Kelleher,None,188.0,74,male,1998-11-23,25,13,25,9,1,None,None,GK,None,1,3.0,right,medium,medium,406.0,846.0,silver,73,67.0,72,71,74,76,43,70,0,0,0,0,0,0,0
3238,0,0,0,0,Lloyd,Kelly,Lloyd Kelly,None,190.0,76,male,1998-06-10,25,13,14,1943,1,None,None,CB,None,3,3.0,left,medium,medium,388.0,1806.0,silver,73,64.0,70,40,62,68,73,75,0,0,0,0,0,0,0
3239,0,0,0,0,Gyrano,Kerk,Gyrano Kerk,None,183.0,0,male,1995-02-12,28,4,34,230,1,None,None,RM,None,3,2.0,right,high,medium,408.0,1891.0,silver,73,68.0,91,71,64,74,36,72,0,0,0,0,0,0,0
3240,0,0,0,0,Sung Yueng,Ki,Sung Yueng Ki,Ki Sung Yueng,189.0,75,male,1989-01-24,35,83,167,982,1,None,None,CM,None,3,5.0,right,medium,medium,393.0,1935.0,silver,73,65.0,46,63,77,68,64,75,0,0,0,0,0,0,0
3241,0,0,0,0,Leanne,Kiernan,Leanne Kiernan,None,164.0,52,female,1999-04-27,24,2216,25,9,1,None,None,ST,None,3,4.0,right,high,low,384.0,1814.0,silver,73,64.0,81,76,64,76,28,59,0,0,0,0,0,0,0
3242,0,0,0,0,Young Gwon,Kim,Young Gwon Kim,Kim Young Gwon,186.0,74,male,1990-02-27,33,83,167,1473,0,None,None,CB,None,2,3.0,left,medium,high,387.0,1825.0,silver,73,64.0,69,44,63,60,72,79,0,0,0,0,0,0,0
3243,0,0,0,0,Maurits,Kjaergaard,Maurits Kjaergaard,None,192.0,70,male,2003-06-26,20,80,13,191,1,None,None,LM,None,3,3.0,left,high,medium,425.0,2019.0,silver,73,70.0,75,70,71,71,63,75,0,0,0,0,0,0,0
3244,0,0,0,0,Hervé,Koffi,Hervé Koffi,None,186.0,81,male,1996-10-16,27,4,101,670,1,None,None,GK,None,1,3.0,right,medium,medium,411.0,899.0,silver,73,68.0,75,69,68,76,56,67,0,0,0,0,0,0,0
3245,0,0,0,0,Dominik,Kotarski,Dominik Kotarski,None,189.0,75,male,2000-10-02,23,63,10,393,1,None,None,GK,None,1,2.0,right,medium,medium,397.0,847.0,silver,73,66.0,72,67,72,77,36,73,0,0,0,0,0,0,0
3246,0,0,0,0,Jean Evrard,Kouassi,Jean Evrard Kouassi,None,180.0,0,male,1994-09-25,29,2012,108,112163,1,None,None,LW,None,4,4.0,right,high,medium,394.0,1846.0,silver,73,65.0,89,69,59,77,31,69,0,0,0,0,0,0,0
3247,0,0,0,0,Boubakar,Kouyaté,Boubakar Kouyaté,None,192.0,78,male,1997-04-15,26,16,126,70,1,None,None,CB,None,2,4.0,right,medium,medium,356.0,1642.0,silver,73,59.0,63,36,50,58,73,76,0,0,0,0,0,0,0
3248,0,0,0,0,Dawid,Kownacki,Dawid Kownacki,None,185.0,75,male,1997-03-14,26,19,37,38,1,None,None,ST,None,3,3.0,right,medium,medium,389.0,1840.0,silver,73,64.0,76,74,64,73,34,68,0,0,0,0,0,0,0
3249,0,0,0,0,Emil,Krafth,Emil Krafth,None,184.0,83,male,1994-02-08,30,13,46,13,1,None,None,RB,None,3,3.0,right,medium,medium,399.0,1912.0,silver,73,66.0,61,58,68,70,75,67,0,0,0,0,0,0,0
3250,0,0,0,0,Damir,Kreilach,Damir Kreilach,None,186.0,78,male,1989-04-16,34,39,10,111065,1,None,None,ST,None,3,3.0,right,high,medium,404.0,2013.0,silver,73,67.0,42,74,71,72,64,81,0,0,0,0,0,0,0
3251,0,0,0,0,Filip,Krovinović,Filip Krovinović,None,177.0,70,male,1995-08-29,28,317,10,263,1,None,None,CAM,None,4,4.0,right,medium,medium,407.0,1967.0,silver,73,67.0,67,68,74,75,61,62,0,0,0,0,0,0,0
3252,0,0,0,0,Tim,Krul,Tim Krul,None,188.0,74,male,1988-03-04,35,13,34,1923,1,None,None,GK,None,1,2.0,left,medium,medium,400.0,872.0,silver,73,66.0,73,72,71,76,37,71,0,0,0,0,0,0,0
3253,0,0,0,0,Sven,Kums,Sven Kums,None,176.0,73,male,1988-02-26,35,4,7,674,1,None,None,CM,None,3,4.0,right,medium,high,395.0,1989.0,silver,73,65.0,42,69,75,72,70,67,0,0,0,0,0,0,0
3254,0,0,0,0,Layvin,Kurzawa,Layvin Kurzawa,None,182.0,0,male,1992-04-09,31,16,18,73,1,None,None,LB,None,3,3.0,left,high,low,417.0,1996.0,silver,73,69.0,66,65,72,75,72,67,0,0,0,0,0,0,0
3255,0,0,0,0,Giorgi,Kvilitaia,Giorgi Kvilitaia,None,193.0,80,male,1993-01-10,31,2210,20,100135,1,None,None,ST,None,2,4.0,right,high,low,378.0,1797.0,silver,73,63.0,64,73,59,70,37,75,0,0,0,0,0,0,0
3256,0,0,0,0,Giorgos,Kyriakopoulos,Giorgos Kyriakopoulos,None,178.0,74,male,1996-05-02,27,31,22,111811,1,None,None,LWB,None,2,2.0,left,medium,medium,390.0,1818.0,silver,73,65.0,67,49,64,71,71,68,0,0,0,0,0,0,0
3257,0,0,0,0,Qazim,Laçi,Qazim Laçi,None,175.0,67,male,1996-01-19,28,319,1,267,0,None,None,CM,None,3,3.0,right,high,high,429.0,2047.0,silver,73,71.0,72,68,72,74,68,75,0,0,0,0,0,0,0
3258,0,0,0,0,Gabrielle,Lambert,Gabrielle Lambert,None,173.0,0,female,1993-12-27,30,2215,70,25,1,None,None,GK,None,1,3.0,left,medium,medium,408.0,825.0,silver,73,68.0,72,71,69,76,46,74,0,0,0,0,0,0,0
3259,0,0,0,0,Alexandria,Lamontagne,Alexandria Lamontagne,None,168.0,0,female,1996-07-27,27,2218,70,116044,1,None,None,ST,None,3,3.0,right,high,medium,392.0,1871.0,silver,73,65.0,77,74,62,71,34,74,0,0,0,0,0,0,0
3260,0,0,0,0,Naia,Landaluze Marquínez,Naia Landaluze Marquínez,Landulaze,170.0,0,female,2000-09-25,23,2222,45,448,1,None,None,CB,None,2,2.0,right,medium,medium,363.0,1722.0,silver,73,60.0,62,33,63,61,76,68,0,0,0,0,0,0,0
3261,0,0,0,0,Loïc,Lapoussin,Loïc Lapoussin,None,181.0,70,male,1996-03-27,27,4,124,2014,1,None,None,LM,None,3,3.0,right,medium,medium,422.0,1956.0,silver,73,70.0,75,65,67,76,67,72,0,0,0,0,0,0,0
3262,0,0,0,0,Jacob Bruun,Larsen,Jacob Bruun Larsen,None,183.0,77,male,1998-09-19,25,13,13,1796,1,None,None,ST,None,3,4.0,right,medium,medium,418.0,1984.0,silver,73,69.0,83,72,69,73,55,66,0,0,0,0,0,0,0
3263,0,0,0,0,Jørgen Strand,Larsen,Jørgen Strand Larsen,None,193.0,0,male,2000-06-02,23,53,36,450,1,None,None,ST,None,3,3.0,right,high,medium,386.0,1804.0,silver,73,64.0,77,72,56,67,32,82,0,0,0,0,0,0,0
3264,0,0,0,0,Gautier,Larsonneur,Gautier Larsonneur,None,181.0,70,male,1997-02-23,26,17,18,1819,1,None,None,GK,None,1,2.0,right,medium,medium,413.0,933.0,silver,73,68.0,72,71,72,74,52,72,0,0,0,0,0,0,0
3265,0,0,0,0,Mimmi,Larsson,Mimmi Larsson,None,168.0,0,female,1994-09-04,29,2221,46,116309,1,None,None,ST,None,3,4.0,right,medium,low,388.0,1850.0,silver,73,64.0,70,73,68,74,39,64,0,0,0,0,0,0,0
3266,0,0,0,0,Antonio,Latorre Grueso,Antonio Latorre Grueso,Toni Lato,171.0,64,male,1997-11-21,26,53,45,453,1,None,None,LB,None,3,4.0,left,high,medium,400.0,1908.0,silver,73,66.0,74,56,71,71,68,60,0,0,0,0,0,0,0
3267,0,0,0,0,Elisa,Launay,Elisa Launay,None,169.0,0,female,1997-09-09,26,2218,18,65,1,None,None,GK,None,1,2.0,right,medium,medium,416.0,860.0,silver,73,69.0,69,71,75,75,53,73,0,0,0,0,0,0,0
3268,0,0,0,0,Rose,Lavaud,Rose Lavaud,None,158.0,0,female,1992-06-04,31,2218,18,116039,1,None,None,RM,None,3,3.0,right,medium,medium,396.0,1904.0,silver,73,66.0,75,64,69,78,52,58,0,0,0,0,0,0,0
3269,0,0,0,0,Romeo,Lavia,Romeo Lavia,None,181.0,75,male,2004-06-01,19,13,7,5,1,None,None,CDM,None,3,3.0,right,medium,high,399.0,1861.0,silver,73,66.0,70,42,66,75,72,74,0,0,0,0,0,0,0
3270,0,0,0,0,Tom,Lawrence,Tom Lawrence,None,180.0,75,male,1994-01-13,30,50,50,86,1,None,None,CAM,None,4,3.0,right,high,medium,407.0,1956.0,silver,73,67.0,74,74,72,73,43,71,0,0,0,0,0,0,0
3271,0,0,0,0,Rachael,Laws,Rachael Laws,None,175.0,0,female,1990-05-11,33,2216,14,9,1,None,None,GK,None,1,3.0,right,medium,medium,394.0,810.0,silver,73,65.0,70,73,71,73,33,74,0,0,0,0,0,0,0
3272,0,0,0,0,José Carlos,Lazo Romero,José Carlos Lazo Romero,Lazo,180.0,71,male,1996-02-16,27,54,45,452,1,None,None,LM,None,3,5.0,right,medium,medium,384.0,1808.0,silver,73,64.0,77,72,71,75,34,55,0,0,0,0,0,0,0
3273,0,0,0,0,Jérémy,Le Douaron,Jérémy Le Douaron,None,189.0,78,male,1998-04-21,25,16,18,378,1,None,None,ST,None,3,2.0,left,medium,medium,400.0,1873.0,silver,73,66.0,67,72,66,72,49,74,0,0,0,0,0,0,0
3274,0,0,0,0,Anna,Leat,Anna Leat,None,175.0,0,female,2001-06-26,22,2216,198,2,1,None,None,GK,None,1,2.0,right,medium,medium,397.0,797.0,silver,73,66.0,75,74,66,70,43,69,0,0,0,0,0,0,0
3275,0,0,0,0,Marie-Charlotte,Léger,Marie-Charlotte Léger,None,167.0,0,female,1996-03-13,27,2218,18,62,1,None,None,LM,None,3,3.0,right,high,medium,405.0,1957.0,silver,73,67.0,71,71,70,74,45,74,0,0,0,0,0,0,0
3276,0,0,0,0,Darragh,Lenihan,Darragh Lenihan,None,188.0,76,male,1994-03-16,29,14,25,12,1,None,None,CB,None,2,3.0,right,medium,high,379.0,1775.0,silver,73,63.0,67,46,58,59,73,76,0,0,0,0,0,0,0
3277,0,0,0,0,Christopher,Lenz,Christopher Lenz,None,181.0,81,male,1994-09-22,29,19,21,112172,1,None,None,LWB,None,3,3.0,left,medium,medium,390.0,1847.0,silver,73,65.0,70,42,67,69,72,70,0,0,0,0,0,0,0
3278,0,0,0,0,Sergio,León Limones,Sergio León Limones,Sergio León,178.0,73,male,1989-06-01,34,54,45,462,1,None,None,ST,None,3,4.0,right,high,medium,398.0,1925.0,silver,73,66.0,74,74,67,74,39,70,0,0,0,0,0,0,0
3279,0,0,0,0,Johann,Lepenant,Johann Lepenant,None,176.0,71,male,2002-10-22,21,16,18,66,0,None,None,CDM,None,3,3.0,right,medium,medium,391.0,1843.0,silver,73,65.0,70,44,67,71,69,70,0,0,0,0,0,0,0
3280,0,0,0,0,Lukas,Lerager,Lukas Lerager,None,188.0,82,male,1993-12-07,30,1,13,819,1,None,None,CM,None,3,3.0,right,high,high,429.0,2064.0,silver,73,71.0,68,69,69,69,72,82,0,0,0,0,0,0,0
3281,0,0,0,0,Rico,Lewis,Rico Lewis,None,175.0,0,male,2004-11-21,19,13,14,10,0,None,None,RB,None,3,3.0,right,high,medium,385.0,1799.0,silver,73,64.0,74,43,67,72,70,59,0,0,0,0,0,0,0
3282,0,0,0,0,Fiona,Liaigre,Fiona Liaigre,None,162.0,0,female,2005-05-01,18,2218,18,59,0,None,None,LB,None,3,4.0,right,high,low,382.0,1775.0,silver,73,63.0,76,46,59,64,70,67,0,0,0,0,0,0,0
3283,0,0,0,0,Lisa,Lichtfus,Lisa Lichtfus,None,172.0,0,female,1999-12-28,24,2218,7,116039,1,None,None,GK,None,1,3.0,right,medium,medium,402.0,739.0,silver,73,67.0,69,75,68,76,43,71,0,0,0,0,0,0,0
3284,0,0,0,0,Jordyn,Listro,Jordyn Listro,None,163.0,0,female,1995-10-08,28,2221,70,116307,0,None,None,CDM,None,3,3.0,left,medium,high,370.0,1728.0,silver,73,61.0,52,47,64,70,70,67,0,0,0,0,0,0,0
3285,0,0,0,0,Andrés,Llinás,Andrés Llinás,None,187.0,0,male,1997-03-25,26,1014,56,101105,52,None,None,CB,None,2,3.0,right,medium,high,345.0,1569.0,silver,73,57.0,63,29,50,55,73,75,0,0,0,0,0,0,0
3286,0,0,0,0,Raúl,Loaiza,Raúl Loaiza,None,180.0,70,male,1994-08-06,29,353,56,110395,0,None,None,CDM,None,3,3.0,right,medium,high,382.0,1795.0,silver,73,63.0,57,46,66,66,70,77,0,0,0,0,0,0,0
3287,0,0,0,0,Robin,Lod,Robin Lod,None,181.0,82,male,1993-04-17,30,39,17,111138,0,None,None,RM,None,3,4.0,left,medium,medium,415.0,1964.0,silver,73,69.0,73,71,71,73,56,71,0,0,0,0,0,0,0
3288,0,0,0,0,Luciano,Lollo,Luciano Lollo,None,184.0,87,male,1987-03-29,36,1014,52,101083,52,None,None,CB,None,2,2.0,right,low,medium,330.0,1598.0,silver,73,55.0,36,49,50,48,75,72,0,0,0,0,0,0,0
3289,0,0,0,0,Luis,Lopes,Luis Lopes,Duk,178.0,0,male,2000-02-16,23,50,104,77,1,None,None,ST,None,4,3.0,right,high,medium,385.0,1840.0,silver,73,64.0,86,70,60,74,27,68,0,0,0,0,0,0,0
3290,0,0,0,0,Leonardo,Lopes de Souza,Leonardo Lopes de Souza,Leonardo,180.0,77,male,1997-05-28,26,2012,54,112163,1,None,None,ST,None,3,3.0,right,high,medium,381.0,1835.0,silver,73,63.0,78,75,57,71,33,67,0,0,0,0,0,0,0
3291,0,0,0,0,Pedro,Pereira,Pedro Pereira,Pedro Pereira,185.0,72,male,1998-01-22,26,31,38,111811,0,None,None,RWB,None,3,2.0,right,medium,medium,385.0,1825.0,silver,73,64.0,75,39,65,71,69,66,0,0,0,0,0,0,0
3292,0,0,0,0,Jimena,Lopez,Jimena Lopez,None,168.0,0,female,1999-01-30,25,2222,83,461,1,None,None,LB,None,2,2.0,left,medium,medium,385.0,1803.0,silver,73,64.0,72,45,66,67,72,63,0,0,0,0,0,0,0
3293,0,0,0,0,Hernán,López Muñoz,Hernán López Muñoz,None,168.0,0,male,2000-07-09,23,353,52,111706,1,None,None,CAM,None,4,2.0,left,high,low,381.0,1792.0,silver,73,63.0,84,66,66,79,36,50,0,0,0,0,0,0,0
3294,0,0,0,0,Dion,Lopy,Dion Lopy,None,186.0,79,male,2002-02-02,22,53,136,1861,0,None,None,CDM,None,2,3.0,right,medium,medium,410.0,1940.0,silver,73,68.0,64,61,70,73,69,73,0,0,0,0,0,0,0
